,Restaurant Name,Review ID,Date,Content,Rating
2857,Jaipur of Chigwell,621562009,October 2018,"The ambiance was beautiful in a beautiful romantic setting in the heart of Chigwell. Very beautiful restaurant with the best governor around , who personally greets us with a fantastic smile! The food is out of this world ! Fantastic all round. They deserve the recognition in their field.",5.0
2858,Jaipur of Chigwell,622657548,September 2018,"Our normal restaurant was full so we went to search for an alternative, after going into Ghandi and walking out as it was far too busy we went into Jaipur , how glad we were the service was impeccable.",5.0
2859,Jaipur of Chigwell,620239875,September 2018,"We often visit this restaurant me and my partner great staff always look after us, the manager/owner is the best always smiling he can’t do enough, lovely food",5.0
2860,Jaipur of Chigwell,565846353,March 2018,"Tasty food, starters were delicious. Very friendly staff and manager is a Very nice guy!",5.0
2861,Jaipur of Chigwell,569442361,March 2018,As the title suggests I am very fussy about what restaurants I use with friends and family. Fortunately the Jaipur meets my standards for quality and hospitality so I have no hesitation recommending to those people who enjoy good food and good service from Kamrul and his team. Keep it up..... see you again sooooooooon.,5.0
2862,Jaipur of Chigwell,569979593,March 2018,"Authentic and delicious food, generous people, great ambiance, inexpensive menu to choose from.... what more can I expect:) strongly recommend to visit and feel the warmth of the management and mouth watering food!!",5.0
2863,Jaipur of Chigwell,569553928,March 2018,We ordered at 20:14 and received order at 21:55 (after phoning to check where it is). Order was cold and bhajee’s looked liked they had been kicked around the floor they were so crumbled and mashed up. Order was cold. Missing items and had random items added. Have ordered from this restaurant for 10 years but has recently been awful. Hair on the nan bread!!!!!!!!!!!!!!!!!!!!! Will not be ordering again. Will personally complain in the restaurant when we’re passing. So angry that I never normally post reviews but please do not order from here. I hope for the restaurants’ sake we are not ill from this because of how cold / lukewarm it was. Tasted it then threw it. Complete waste of money. Tasteless.,1.0
2864,Jaipur of Chigwell,570492813,March 2018,"Visited this jewel of chigwell after finding it online, must say the Food here is lovely and the staff were very attentive and would highly recommend to those who are looking for a fine dining in Chigwell.",5.0
2865,Jaipur of Chigwell,570603194,April 2018,"Was in the area for a wedding and stumbled across this delightful restaurant. The food was brilliant, great value for money. Was given more than either of us could handle! Service was 5*, everything we needed was catered for. Would go again next time I'm in the area! Thanks alot.",5.0
2866,Jaipur of Chigwell,570615943,March 2018,"Went with my family, customer service was great and looked after us very nice. Their kitchen chicken curry was real nice Mom and sisters enjoyed it.",5.0
2867,Jaipur of Chigwell,570540322,April 2018,"The food is delicious, service is very good, cater to all needs and some of the most friendly staff to brighten up a miserable bank holiday. Highly recommended",5.0
2868,Jaipur of Chigwell,569978512,March 2018,"Come here to enjoy the authentic Indian cusine, My favourite place in the world, I go every week, the warmth of people working here are incomperable to no other place habds down, the food is just amazing and healthy! I would strongly recommend YOU to visit and share your experience :)",5.0
2869,Mezzet Lebanese Restaurant,670506252,April 2019,"We were a group of 4 girls having our biannual catch up (coming from all over the country).I had visited before and the food was excellent as it always has been however what made a really good night in to an absolutely FANTASTIC night were Julia and Jonas.Their attention to detail was impeccable and the rapport between them and with us was priceless. Both were extremely professional but also so personable too. I think they are coming to Brighton with us for our next meet up in June !!! What an all round perfect evening - exquisite personalised cocktails and fresh tasty delicious food! We will be back ........ Emma (Julia's Mama xx), Susannah, Lindsey & Loz",5.0
2870,Jaipur of Chigwell,571106854,April 2018,"If you like a hot curry you must try the Lamb Naga, it’s the best dish on the menu by far! I’m certain Jeffery and his chefs have a special ingredient in there that makes us crave it week after week!",5.0
2871,The French Table,631358530,October 2018,"We visited The French Table for the first time in October for a birthday and we thought it was fabulous ! We had the best food we have eaten in a long time. The service was top notch, food was incredible and ambience was great. Utterly recommend !",5.0
2872,The French Table,631181703,November 2018,I felt that the food in this venue was lovely. The wine selection was very good and the lunch menu extremely good value.,5.0
2873,The French Table,631397882,March 2018,"Love this place. Great French food, relaxed atmosphere and good value. The service is always very good and the little touches like remembering your last visit, etc are simple but effective.",5.0
2874,The French Table,632508526,September 2018,"Quite outstanding French food, probably the best we have tasted apart from in France! My daughter booked a table for lunch well in advance because you need to, and we enjoyed from the set menu and came away full and completely satisfied. Good service and great food.",5.0
2875,The French Table,632330338,July 2018,"Great restaurant, impeccable service, lovely food - can’t fault it! They do some excellent themed menus in-keeping with the time of year - I particularly enjoyed the “Wimbledon-themed” menu.",5.0
