,Content,Date,Rating,Restaurant Name,Review ID
240,Situated on the 37th floor of the Novotel near Canary Wharf we were expecting good quality hotel food rather than the beautifully presented and fantastic tasting fine dining experience we got. So often even at a great restaurant there will be the odd dud course but this one was perfect in every respect. By the standards of some of London's Michelin starred restaurants this is right up there and considerably better value too.,March 2018,5.0,Bokan 37 Restaurant,568119180
241,I visited Bokan for dinner one night while staying at the Novotel (different review).,March 2018,4.0,Bokan 37 Restaurant,568388317
242,"Our order could not have been less complicated. 3 coffees with soya milk (bcause of allergy)... At first, it turned out that they just simply forgot to prepare. When I asked, we had to wait for another 30 mins and then guess what.. we got 3 cold coffees with normal milk!!",November 2017,2.0,Bokan 37 Restaurant,568610021
243,"Amazing diner, Amazing view, the rooftop are really cool! Perfect for romantic diner or after work with mate",March 2018,5.0,Bokan 37 Restaurant,572251541
244,"This is a breathtaking place that you must visit if ever in this area of London. While the time of day does not matter, you would be amazed by the view of the skyline at night.",March 2018,5.0,Bokan 37 Restaurant,568352685
245,"I have been here twice now - first in July 2017 and then again in Dec17 and I know I will keep coming back again. Whether it’s in summer when you can watch the sun set over the London scene or whether in winter when the sparkling lights of London and the meandering Thames becomes your backdrop to an amazing evening, Bokan never fails to impress.",July 2017,5.0,Bokan 37 Restaurant,569021909
246,"On my three visits to Bokan I've had a great experience. In terms of location the bar, restaurant and rooftop terraces all offer amazing views across the city overlooking many of the capital's landmarks. The environment is modern and comfortable and our host Veni ensured we found an ideal location from a choice of available spaces. The selection of beers and wines available is extensive and the team demonstrated their deep knowledge to make recommendations which exceeded our expectations. I haven't had the opportunity to dine at Bokan yet but look forward to this with the options on offer. If you want a highlight to your visit to London Docklands Bokan comes highly recommended.",March 2018,5.0,Bokan 37 Restaurant,569916662
247,"I came here with my best friend to celebrate a birthday. The menu was amazing and as a pescatarian there was still plenty of seafood and Veg options to chose from. At first glance the prices look a bit expensive ( I’m a student so don’t have a big budget) but when the food arrives you know why it’s priced. I’ve never eaten food with so much flavour before, it was totally worth the money. And the service was amazing, every member of staff made us feel so welcome. Not to mention my friend was given a birthday treat with a selection of mini desserts and a little pastry/ cake to go.",April 2018,5.0,Bokan 37 Restaurant,570055197
248,This is probably the one must visit place of London in 2018!! at the top of this hotel is a hidden restaurant called Bokan. The chef has a serious background of fine dining restaurant and you'll will sample a fantastic revisited French diner. The tasting menu is a very good value for money and gives you the chance to try some of the chef signature dishes,April 2018,5.0,Bokan 37 Restaurant,572174148
249,"Overall a poor experience, we were three mates looking for quick dinner before going out. Arrived at the restaurant on the 38th floor, there was no hostess to be seen for at least 5 minutes and no one had greeted us, so we decided to make our way to the restaurant which is a floor below, once we got there again there was no one to greet us. After wondering around the restaurant a waiter appeared we asked if we could have a table for three. His response was you need to go back upstairs to the hostess desk and they will allocate you a table. Once we got upstairs there was a lady which didn't seem too happy to see. Anyway she brought us to the table.",April 2018,2.0,Bokan 37 Restaurant,571783276
250,We went to Bokan on a Friday night to invite some friends over for dinner and impress them with the kitchen of Chef Aurelie Altemaire! Once again again we were amazed by the unique flavours and textures of her dishes. From the starter to the dessert it’s a journey of surprise and different tastes that will not disappoint you. It’s a place I would definitely recommend if you want to treat yourself or impress someone. The service and the location are an added value to this amazing culinary experience!,March 2018,5.0,Bokan 37 Restaurant,567231628
251,Came here for my boyfriends birthday was staying in the hotel! gorgeous views and fab cocktails xxxx,January 2018,5.0,Bokan 37 Restaurant,564254480
252,I went again to Bokan having had a great dinner a couple of months ago.,March 2018,5.0,Bokan 37 Restaurant,564853059
253,I wasn't sure what to expect and it turned out to be fabulous!,February 2018,5.0,Bokan 37 Restaurant,563355652
254,"Went for dinner on Saturday night. Great experience from the first minute. The place is excellent in every aspect: breathtaking view over the river and the city, relaxing atmosphere, friendly and attentive staff, superb food. We went for the chef’s tasting menu with every course being a masterpiece. Our special thanks to the sommelier, his vision of pairing made our food journey even more exciting.",March 2018,5.0,Bokan 37 Restaurant,564377774
255,"I was staying in the hotel so reception kindly booked me a table. I stated I had food intolerances upon booking and this was noted. I was greeted and shown to a table and although initially service was attentive I was not given guidance on allergens in the menu and I had to try ordering a few options until I got one I could have. I would have expected the waiter to be more clued up on allergens and to be more helpful. It’s not like it’s a cheap restaurant. When my steak came the meat was cooked medium rare as requested but it wasn’t a good piece of meat and was quite chewy. I’m from a farming family so I know good steak and that wasn’t the quality I’d expect at a restaurant of this calibre. Something had been excluded from the dish due to my gluten intolerance but that had not been pointed out when I ordered. So, great that it was omitted however this should have been mentioned at the time of ordering. The “Amuse Bouche” was just brought to me and I had to request the waiter check the ingredients before I had it - again disappointing. I actually felt like I was a pain to the servers because of my allergies and other tables seemed to get more attentive service as I was sat there with an empty glass for ages and being ignored. All in all, great views, nice wine list but below par steak and below par service - specifically around allergens.",March 2018,3.0,Bokan 37 Restaurant,565330501
